state,avg_annual_rain_mm,avg_temp_c,avg_humidity_pct,coastal,mountainous,hazard_label
Uttar Pradesh,1051,29.65809203319629,59,0,0,Heatwave
Rajasthan,545,32.64662298490186,43,0,0,Drought
Gujarat,681,29.672158135990653,57,1,0,Drought
Odisha,1383,29.45582659542865,76,1,0,Cyclone
Andhra Pradesh,1000,29.71915689027745,75,1,0,Cyclone
Tamil Nadu,968,30.987514748340534,68,1,0,Cyclone
West Bengal,1669,28.820420143372825,76,1,0,Flood
Himachal Pradesh,1370,18.755191738568726,62,0,1,Landslide
Uttarakhand,1530,20.066192223168738,61,0,1,Landslide
Maharashtra,1114,27.170811113235246,69,0,0,Flood
Telangana,822,30.19990165085231,58,0,0,Heatwave
Karnataka,1195,26.73267303685229,73,1,0,Flood
Jharkhand,1406,28.79578209552838,72,0,0,Flood
Madhya Pradesh,1065,28.996209044422756,58,0,0,Heatwave
Punjab,725,27.249711669003986,53,0,0,Flood
Haryana,478,28.931126517497606,50,0,0,Heatwave
Delhi,685,28.694434482899172,54,0,0,Heatwave
Kerala,2941,27.881979788850145,80,1,0,Flood
Assam,2792,25.955183872784552,84,0,1,Flood
Bihar,1265,30.99442244509091,69,0,0,Flood
Uttar Pradesh,879,29.395052856443062,51,0,0,Heatwave
Rajasthan,637,32.18142540877858,41,0,0,Drought
Gujarat,860,30.17560695200203,57,1,0,Drought
Odisha,1398,30.811280463281282,79,1,0,Cyclone
Andhra Pradesh,1213,29.413038802213844,73,1,0,Cyclone
Tamil Nadu,943,30.915871188407287,66,1,0,Cyclone
West Bengal,1877,29.86292116158622,81,1,0,Flood
Himachal Pradesh,1323,17.547695980747932,60,0,1,Landslide
Uttarakhand,1489,20.692557447418647,65,0,1,Landslide
Maharashtra,1133,27.89460492433491,61,0,0,Flood
Telangana,836,29.672859151572105,50,0,0,Heatwave
Karnataka,1235,26.475752803905152,73,1,0,Flood
Jharkhand,1166,27.763015627790445,73,0,0,Flood
Madhya Pradesh,1145,29.52023526491891,64,0,0,Heatwave
Punjab,589,26.470734710301205,57,0,0,Flood
Haryana,696,28.492594066344655,50,0,0,Heatwave
Delhi,568,28.03995397206229,54,0,0,Heatwave
Kerala,2785,28.878506236021774,82,1,0,Flood
Assam,2925,25.12784587390843,76,0,1,Flood
Bihar,1286,29.386989449418127,68,0,0,Flood
Uttar Pradesh,940,29.23795846536111,51,0,0,Heatwave
Rajasthan,582,32.134030322520154,40,0,0,Drought
Gujarat,823,29.758728672586386,57,1,0,Drought
Odisha,1503,29.954142638608822,74,1,0,Cyclone
Andhra Pradesh,1105,30.086651607833556,74,1,0,Cyclone
Tamil Nadu,939,29.61720296799247,66,1,0,Cyclone
West Bengal,1835,28.899803180485407,77,1,0,Flood
Himachal Pradesh,1108,17.842100270807705,57,0,1,Landslide
Uttarakhand,1551,20.24740477672502,60,0,1,Landslide
Maharashtra,1227,27.959373904623952,62,0,0,Flood
Telangana,864,29.372231420153923,56,0,0,Heatwave
Karnataka,1048,26.08120358093587,68,1,0,Flood
Jharkhand,1237,28.88923696989234,68,0,0,Flood
Madhya Pradesh,1090,28.201867108794342,63,0,0,Heatwave
Punjab,614,27.072372573129368,56,0,0,Flood
Haryana,741,28.417985431589837,47,0,0,Heatwave
Delhi,607,29.532874385275193,50,0,0,Heatwave
Kerala,3024,27.362940232242003,77,1,0,Flood
Assam,2931,26.239136588640378,83,0,1,Flood
Bihar,1181,29.816495878616344,66,0,0,Flood
Uttar Pradesh,848,28.501161946901824,54,0,0,Heatwave
Rajasthan,523,32.593003343330736,47,0,0,Drought
Gujarat,697,30.333003604989926,56,1,0,Drought
Odisha,1393,30.311074885875442,73,1,0,Cyclone
Andhra Pradesh,998,30.698952818045253,78,1,0,Cyclone
Tamil Nadu,1092,29.79173576313496,67,1,0,Cyclone
West Bengal,1734,29.709658480062156,80,1,0,Flood
Himachal Pradesh,1151,18.261437824499893,55,0,1,Landslide
Uttarakhand,1507,20.05001601727702,64,0,1,Landslide
Maharashtra,1283,27.75736275477831,61,0,0,Flood
Telangana,784,29.592153745403007,50,0,0,Heatwave
Karnataka,1176,26.2890597987679,69,1,0,Flood
Jharkhand,1409,27.817816380788102,66,0,0,Flood
Madhya Pradesh,1061,29.38560820882693,55,0,0,Heatwave
Punjab,519,26.098643632879106,54,0,0,Flood
Haryana,575,28.451272067574497,51,0,0,Heatwave
Delhi,759,28.39995573569359,47,0,0,Heatwave
Kerala,3003,27.23422836999881,82,1,0,Flood
Assam,2724,26.483689235424464,80,0,1,Flood
Bihar,1126,30.850821727071065,64,0,0,Flood
Uttar Pradesh,1081,28.453030268280674,57,0,0,Heatwave
Rajasthan,622,31.5104336202451,41,0,0,Drought
Gujarat,911,29.84711508167084,51,1,0,Drought
Odisha,1369,29.950905723685533,82,1,0,Cyclone
Andhra Pradesh,1175,30.370758963257327,78,1,0,Cyclone
Tamil Nadu,812,29.823355519272944,74,1,0,Cyclone
West Bengal,1864,28.186760241642176,77,1,0,Flood
Himachal Pradesh,1136,17.98270036668199,62,0,1,Landslide
Uttarakhand,1627,20.786756412866083,67,0,1,Landslide
Maharashtra,1113,27.03158962674697,60,0,0,Flood
Telangana,920,29.72342350162428,59,0,0,Heatwave
Karnataka,1120,26.585054104129128,72,1,0,Flood
Jharkhand,1334,27.012931453275627,70,0,0,Flood
Madhya Pradesh,1142,28.77741928056218,62,0,0,Heatwave
Punjab,734,27.529609231816075,56,0,0,Flood
Haryana,674,28.206162571011898,53,0,0,Heatwave
Delhi,649,28.64496043273067,46,0,0,Heatwave
Kerala,2862,28.91548574332049,79,1,0,Flood
Assam,2727,26.217683602645586,82,0,1,Flood
Bihar,1096,30.08197128864177,61,0,0,Flood
Uttar Pradesh,1067,29.68204356064519,56,0,0,Heatwave
Rajasthan,458,32.00782920303008,48,0,0,Drought
Gujarat,857,30.2075781487467,52,1,0,Drought
Odisha,1577,29.401417832595996,80,1,0,Cyclone
Andhra Pradesh,959,30.923650704547292,73,1,0,Cyclone
Tamil Nadu,987,30.064760545304534,67,1,0,Cyclone
West Bengal,1856,29.80023735011908,79,1,0,Flood
Himachal Pradesh,1176,18.62259159748759,59,0,1,Landslide
Uttarakhand,1460,19.216144317144643,65,0,1,Landslide
Maharashtra,1281,28.875507614781608,66,0,0,Flood
Telangana,927,29.107945610619055,52,0,0,Heatwave
Karnataka,1133,27.871304249736234,65,1,0,Flood
Jharkhand,1360,27.75188363855007,67,0,0,Flood
Madhya Pradesh,1184,28.645657557884252,58,0,0,Heatwave
Punjab,759,26.88680226235206,55,0,0,Flood
Haryana,662,28.097924758202492,53,0,0,Heatwave
Delhi,639,29.718192466520726,52,0,0,Heatwave
Kerala,2860,27.730388748036226,77,1,0,Flood
Assam,2713,26.571176209624216,82,0,1,Flood
Bihar,1290,30.731968826432162,62,0,0,Flood
Uttar Pradesh,1092,29.610327374752643,57,0,0,Heatwave
Rajasthan,522,32.96145302696089,43,0,0,Drought
Gujarat,908,29.303223121408184,52,1,0,Drought
Odisha,1561,29.295761434806835,79,1,0,Cyclone
Andhra Pradesh,1124,29.950380877326182,73,1,0,Cyclone
Tamil Nadu,1043,30.513982515999974,70,1,0,Cyclone
West Bengal,1622,29.8143004571712,80,1,0,Flood
Himachal Pradesh,1367,17.16745484079503,58,0,1,Landslide
Uttarakhand,1631,19.000752530066194,68,0,1,Landslide
Maharashtra,1196,27.449914645935372,68,0,0,Flood
Telangana,915,29.000964002904617,53,0,0,Heatwave
Karnataka,1038,26.655125745118124,66,1,0,Flood
Jharkhand,1309,28.49698353340207,74,0,0,Flood
Madhya Pradesh,1112,29.78177928156424,64,0,0,Heatwave
Punjab,742,27.697192558688332,52,0,0,Flood
Haryana,618,28.50395071844933,54,0,0,Heatwave
Delhi,680,28.759094753134207,50,0,0,Heatwave
Kerala,3024,28.34746593457248,81,1,0,Flood
Assam,2875,25.445597013090353,84,0,1,Flood
Bihar,1216,30.688243671104985,69,0,0,Flood
Uttar Pradesh,880,29.8307944700424,58,0,0,Heatwave
Rajasthan,515,32.36418578789492,42,0,0,Drought
Gujarat,876,29.038191492724486,59,1,0,Drought
Odisha,1415,30.488477300341344,76,1,0,Cyclone
Andhra Pradesh,1166,30.33943995189046,76,1,0,Cyclone
Tamil Nadu,1028,29.32538376768769,66,1,0,Cyclone
West Bengal,1651,28.567785719131358,80,1,0,Flood
Himachal Pradesh,1140,17.365612044414632,60,0,1,Landslide
Uttarakhand,1499,20.934940833902512,67,0,1,Landslide
Maharashtra,1221,28.93384499891997,65,0,0,Flood
Telangana,809,30.99419502096351,56,0,0,Heatwave
Karnataka,1224,26.592265297214624,67,1,0,Flood
Jharkhand,1429,27.598493611257837,68,0,0,Flood
Madhya Pradesh,1216,28.167263574671235,56,0,0,Heatwave
Punjab,687,26.385327723619348,59,0,0,Flood
Haryana,644,27.8746757618943,47,0,0,Heatwave
Delhi,589,29.673040279220245,49,0,0,Heatwave
Kerala,3006,27.729385616036172,77,1,0,Flood
Assam,2898,26.032200584683938,79,0,1,Flood
Bihar,1337,30.39728377091429,66,0,0,Flood
Uttar Pradesh,865,29.699954626860535,59,0,0,Heatwave
Rajasthan,464,31.92531115069802,45,0,0,Drought
Gujarat,676,30.127129317644894,59,1,0,Drought
Odisha,1401,29.211140283115746,82,1,0,Cyclone
Andhra Pradesh,1143,30.437394728701573,74,1,0,Cyclone
Tamil Nadu,924,30.02058809115936,66,1,0,Cyclone
West Bengal,1726,28.716870975499553,79,1,0,Flood
Himachal Pradesh,1352,17.626820186573227,61,0,1,Landslide
Uttarakhand,1416,20.79982487142257,60,0,1,Landslide
Maharashtra,1094,27.483405034711172,67,0,0,Flood
Telangana,890,29.620741834402967,50,0,0,Heatwave
Karnataka,1179,26.35363656133036,70,1,0,Flood
Jharkhand,1176,28.536456182110044,74,0,0,Flood
Madhya Pradesh,1098,29.140770062702323,57,0,0,Heatwave
Punjab,713,26.532548009394578,53,0,0,Flood
Haryana,742,28.819751298470788,45,0,0,Heatwave
Delhi,470,28.366378605263662,45,0,0,Heatwave
Kerala,3054,27.365288453233184,86,1,0,Flood
Assam,2693,25.009891065471166,84,0,1,Flood
Bihar,1316,29.58665172283592,64,0,0,Flood
Uttar Pradesh,1101,29.7138478542337,56,0,0,Heatwave
Rajasthan,530,32.276379965395584,44,0,0,Drought
Gujarat,923,29.679572080676245,59,1,0,Drought
Odisha,1473,30.797168207563068,80,1,0,Cyclone
Andhra Pradesh,1164,30.0690505003496,72,1,0,Cyclone
Tamil Nadu,939,29.562964724247323,73,1,0,Cyclone
West Bengal,1698,28.056431496723132,81,1,0,Flood
Himachal Pradesh,1100,17.095561850965858,55,0,1,Landslide
Uttarakhand,1407,20.549065506002115,65,0,1,Landslide
Maharashtra,1086,28.164018500236143,65,0,0,Flood
Telangana,862,30.15171856885492,50,0,0,Heatwave
Karnataka,1137,26.936731204891995,68,1,0,Flood
Jharkhand,1318,27.866741561945737,74,0,0,Flood
Madhya Pradesh,1064,28.650256782611432,58,0,0,Heatwave
Punjab,621,26.028417126462955,59,0,0,Flood
Haryana,575,27.958614177410396,53,0,0,Heatwave
Delhi,747,29.822229428923723,54,0,0,Heatwave
Kerala,2808,28.24521041468619,84,1,0,Flood
Assam,2943,26.821109956625193,81,0,1,Flood
Bihar,1287,29.698562631389382,66,0,0,Flood
Uttar Pradesh,1015,28.883732220307774,59,0,0,Heatwave
Rajasthan,586,31.701158534526567,47,0,0,Drought
Gujarat,848,30.543426140705048,59,1,0,Drought
Odisha,1548,29.169351610454562,79,1,0,Cyclone
Andhra Pradesh,1053,29.630784218468605,76,1,0,Cyclone
Tamil Nadu,838,29.988995156043405,69,1,0,Cyclone
West Bengal,1633,28.300393280761117,78,1,0,Flood
Himachal Pradesh,1121,17.808054905057286,58,0,1,Landslide
Uttarakhand,1478,19.793604826889514,69,0,1,Landslide
Maharashtra,1152,28.301851810439388,64,0,0,Flood
Telangana,845,30.18996322333978,56,0,0,Heatwave
Karnataka,1252,27.93295813856566,72,1,0,Flood
Jharkhand,1285,27.105956512642006,66,0,0,Flood
Madhya Pradesh,1171,29.744827708460182,64,0,0,Heatwave
Punjab,697,27.55367660056087,54,0,0,Flood
Haryana,659,27.60075665397801,45,0,0,Heatwave
Delhi,486,29.170964188152258,54,0,0,Heatwave
Kerala,2978,28.012942320961578,84,1,0,Flood
Assam,2811,26.191699491113148,76,0,1,Flood
Bihar,1069,29.56867430024291,68,0,0,Flood
Uttar Pradesh,925,28.172228539384818,54,0,0,Heatwave
Rajasthan,505,31.868326777789957,47,0,0,Drought
Gujarat,942,29.105415214991975,58,1,0,Drought
Odisha,1561,29.14372165130908,78,1,0,Cyclone
Andhra Pradesh,1021,30.730437228169126,70,1,0,Cyclone
Tamil Nadu,810,30.02061843886918,66,1,0,Cyclone
West Bengal,1800,28.741932146413966,82,1,0,Flood
Himachal Pradesh,1280,17.770735738278056,59,0,1,Landslide
Uttarakhand,1445,19.387874148642467,67,0,1,Landslide
Maharashtra,1249,27.4253609365401,61,0,0,Flood
Telangana,977,29.965856797083827,52,0,0,Heatwave
Karnataka,1054,26.75029715312798,69,1,0,Flood
Jharkhand,1425,28.894329448624784,73,0,0,Flood
Madhya Pradesh,1002,28.888668193876,60,0,0,Heatwave
Punjab,571,27.467242839292634,57,0,0,Flood
Haryana,481,28.380330477726044,49,0,0,Heatwave
Delhi,720,29.122663107126584,50,0,0,Heatwave
Kerala,2795,27.143198247287923,80,1,0,Flood
Assam,2830,25.208830427930977,81,0,1,Flood
Bihar,1248,30.701257598568073,64,0,0,Flood
Uttar Pradesh,1069,29.71612047827927,52,0,0,Heatwave
Rajasthan,441,32.50783893279016,48,0,0,Drought
Gujarat,809,29.76818390225426,56,1,0,Drought
Odisha,1340,29.330940334130567,73,1,0,Cyclone
Andhra Pradesh,1209,29.931259988142333,77,1,0,Cyclone
Tamil Nadu,842,29.416068129223614,73,1,0,Cyclone
West Bengal,1827,28.522320432358043,74,1,0,Flood
Himachal Pradesh,1133,18.891021783493184,61,0,1,Landslide
Uttarakhand,1504,19.54862587891806,64,0,1,Landslide
Maharashtra,1252,27.206468438699037,62,0,0,Flood
Telangana,908,29.530500117490263,57,0,0,Heatwave
Karnataka,1009,26.577536570184126,67,1,0,Flood
Jharkhand,1305,27.05083244421925,70,0,0,Flood
Madhya Pradesh,1110,29.995850006194853,64,0,0,Heatwave
Punjab,550,27.860912046396262,51,0,0,Flood
Haryana,587,28.94444010677892,48,0,0,Heatwave
Delhi,640,28.63402243265631,45,0,0,Heatwave
Kerala,2906,27.13020945852268,81,1,0,Flood
Assam,2765,25.18563568014021,81,0,1,Flood
Bihar,1288,30.3039352886965,67,0,0,Flood
Uttar Pradesh,994,29.27926395161909,53,0,0,Heatwave
Rajasthan,652,32.05206492777898,40,0,0,Drought
Gujarat,744,29.010482215034916,53,1,0,Drought
Odisha,1560,29.670446509397156,81,1,0,Cyclone
Andhra Pradesh,1246,29.40832447187909,78,1,0,Cyclone
Tamil Nadu,1082,30.061798640421017,68,1,0,Cyclone
West Bengal,1840,28.572271780236495,73,1,0,Flood
Himachal Pradesh,1280,17.720702743484882,58,0,1,Landslide
Uttarakhand,1522,20.288110222127173,64,0,1,Landslide
Maharashtra,1198,27.273945290817995,61,0,0,Flood
Telangana,1008,30.545245822839515,52,0,0,Heatwave
Karnataka,1028,27.139197557003826,71,1,0,Flood
Jharkhand,1208,27.567380847522983,66,0,0,Flood
Madhya Pradesh,1142,29.992238745131903,64,0,0,Heatwave
Punjab,710,27.19265274523881,54,0,0,Flood
Haryana,685,28.670292944822204,48,0,0,Heatwave
Delhi,533,29.34049598686091,51,0,0,Heatwave
Kerala,2920,28.99472587879134,81,1,0,Flood
Assam,2758,26.820272913019686,78,0,1,Flood
Bihar,1249,30.199162186017137,64,0,0,Flood
Uttar Pradesh,980,28.702852341403435,59,0,0,Heatwave
Rajasthan,500,31.903045923194195,40,0,0,Drought
Gujarat,849,29.116365678119067,53,1,0,Drought
Odisha,1506,30.642507279428926,82,1,0,Cyclone
Andhra Pradesh,1001,29.825291179823125,76,1,0,Cyclone
Tamil Nadu,874,30.649686006581444,66,1,0,Cyclone
West Bengal,1672,28.235107369796907,74,1,0,Flood
Himachal Pradesh,1201,18.79255820375811,58,0,1,Landslide
Uttarakhand,1635,19.15797055774849,60,0,1,Landslide
Maharashtra,1317,27.03454917223369,67,0,0,Flood
Telangana,774,29.730667362455872,52,0,0,Heatwave
Karnataka,1140,27.649935522316245,74,1,0,Flood
Jharkhand,1375,28.99420909049856,74,0,0,Flood
Madhya Pradesh,1090,29.118465080746947,55,0,0,Heatwave
Punjab,778,27.81521371536204,51,0,0,Flood
Haryana,531,28.59071429245489,45,0,0,Heatwave
Delhi,519,29.347181303654086,53,0,0,Heatwave
Kerala,2984,27.477756428788467,77,1,0,Flood
Assam,2685,25.227544860930465,75,0,1,Flood
Bihar,1110,29.20659346558153,65,0,0,Flood
Uttar Pradesh,974,28.978987512688686,59,0,0,Heatwave
Rajasthan,570,32.387373942885525,47,0,0,Drought
Gujarat,816,30.448646388628376,51,1,0,Drought
Odisha,1463,30.796175000591386,73,1,0,Cyclone
Andhra Pradesh,1063,30.232816115072477,73,1,0,Cyclone
Tamil Nadu,924,30.826964700549514,73,1,0,Cyclone
West Bengal,1811,28.489017817403067,73,1,0,Flood
Himachal Pradesh,1240,18.46412599708937,62,0,1,Landslide
Uttarakhand,1556,20.809862940313085,67,0,1,Landslide
Maharashtra,1272,27.20851852380165,61,0,0,Flood
Telangana,850,30.6020653628993,53,0,0,Heatwave
Karnataka,1030,27.264572853862177,71,1,0,Flood
Jharkhand,1216,28.219338070424985,68,0,0,Flood
Madhya Pradesh,1125,29.451423721504742,55,0,0,Heatwave
Punjab,650,27.03522332017601,50,0,0,Flood
Haryana,575,27.145025828853413,49,0,0,Heatwave
Delhi,647,29.67045362173406,52,0,0,Heatwave
Kerala,3019,28.05664649638069,78,1,0,Flood
Assam,2904,26.791760270952324,82,0,1,Flood
Bihar,1239,30.267496604453697,67,0,0,Flood
Uttar Pradesh,925,29.257523938862462,56,0,0,Heatwave
Rajasthan,673,32.4499234427283,43,0,0,Drought
Gujarat,725,29.037648034823647,56,1,0,Drought
Odisha,1443,29.43232636484719,78,1,0,Cyclone
Andhra Pradesh,1097,30.976321541831236,79,1,0,Cyclone
Tamil Nadu,1063,30.54381076614575,73,1,0,Cyclone
West Bengal,1666,29.706412044073232,74,1,0,Flood
Himachal Pradesh,1137,18.864865551646023,62,0,1,Landslide
Uttarakhand,1590,19.933226081360267,67,0,1,Landslide
Maharashtra,1059,28.55633921095626,62,0,0,Flood
Telangana,784,29.982887522860448,57,0,0,Heatwave
Karnataka,1135,26.994795511850086,71,1,0,Flood
Jharkhand,1249,28.263307074410527,66,0,0,Flood
Madhya Pradesh,995,28.073592762500578,61,0,0,Heatwave
Punjab,589,26.110001350393663,56,0,0,Flood
Haryana,658,27.501101130006248,46,0,0,Heatwave
Delhi,635,29.770999992064883,52,0,0,Heatwave
Kerala,2936,27.38752068208681,84,1,0,Flood
Assam,2855,25.254998408769303,83,0,1,Flood
Bihar,1211,29.114595591744372,68,0,0,Flood
Uttar Pradesh,1072,28.66337060630842,52,0,0,Heatwave
Rajasthan,457,31.312140460929516,47,0,0,Drought
Gujarat,916,30.178770523635084,51,1,0,Drought
Odisha,1429,30.064986232662168,75,1,0,Cyclone
Andhra Pradesh,1170,30.535551825866715,70,1,0,Cyclone
Tamil Nadu,943,30.320817949860736,73,1,0,Cyclone
West Bengal,1621,29.01420864535516,79,1,0,Flood
Himachal Pradesh,1363,18.129325917510787,57,0,1,Landslide
Uttarakhand,1693,19.271981888012476,63,0,1,Landslide
Maharashtra,1288,27.952408152886452,65,0,0,Flood
Telangana,901,29.036795007306182,51,0,0,Heatwave
Karnataka,1156,27.835689279518878,65,1,0,Flood
Jharkhand,1383,28.2841830712112,66,0,0,Flood
Madhya Pradesh,1146,28.70949562339156,55,0,0,Heatwave
Punjab,614,27.531486347520712,59,0,0,Flood
Haryana,701,27.902579220090512,46,0,0,Heatwave
Delhi,693,29.77677256822145,54,0,0,Heatwave
Kerala,2873,27.686334635900046,86,1,0,Flood
Assam,2747,25.217927084701056,76,0,1,Flood
Bihar,1160,29.81158413560152,67,0,0,Flood
Uttar Pradesh,886,29.16098674063872,58,0,0,Heatwave
Rajasthan,602,31.612782366766066,48,0,0,Drought
Gujarat,876,30.49851157512878,52,1,0,Drought
Odisha,1552,29.01103026164064,81,1,0,Cyclone
Andhra Pradesh,1060,29.660824785020512,77,1,0,Cyclone
Tamil Nadu,950,29.144492320919724,68,1,0,Cyclone
West Bengal,1797,28.86745431113563,73,1,0,Flood
Himachal Pradesh,1209,18.918292296399784,57,0,1,Landslide
Uttarakhand,1423,20.242452801984463,62,0,1,Landslide
Maharashtra,1108,28.186143189085634,68,0,0,Flood
Telangana,956,30.905642771115943,59,0,0,Heatwave
Karnataka,1291,26.332833142385578,70,1,0,Flood
Jharkhand,1183,28.550430195774624,67,0,0,Flood
Madhya Pradesh,1150,28.43484031445764,63,0,0,Heatwave
Punjab,727,27.005749578847254,52,0,0,Flood
Haryana,734,27.54192466976783,49,0,0,Heatwave
Delhi,754,29.537690034820518,52,0,0,Heatwave
Kerala,2905,27.46408297301026,85,1,0,Flood
Assam,2950,26.946671946611445,83,0,1,Flood
Bihar,1107,29.81488570432542,69,0,0,Flood
Uttar Pradesh,984,29.586658039250224,59,0,0,Heatwave
Rajasthan,536,31.4696763546976,43,0,0,Drought
Gujarat,714,29.706339317525945,55,1,0,Drought
Odisha,1424,29.25292969155943,75,1,0,Cyclone
Andhra Pradesh,1089,30.27676569999265,74,1,0,Cyclone
Tamil Nadu,1071,29.981362102121302,74,1,0,Cyclone
West Bengal,1815,29.658113239128934,80,1,0,Flood
Himachal Pradesh,1120,17.29092905769747,59,0,1,Landslide
Uttarakhand,1424,20.044620208686084,60,0,1,Landslide
Maharashtra,1188,27.470016260504927,63,0,0,Flood
Telangana,1002,30.85331604870402,53,0,0,Heatwave
Karnataka,1049,27.56066758044965,71,1,0,Flood
Jharkhand,1305,28.093729274583737,68,0,0,Flood
Madhya Pradesh,1121,29.651243786091328,62,0,0,Heatwave
Punjab,534,26.731930288113343,50,0,0,Flood
Haryana,735,28.056927979955596,51,0,0,Heatwave
Delhi,596,29.512776262782147,52,0,0,Heatwave
Kerala,2890,27.204817479491368,77,1,0,Flood
Assam,2682,25.932917100771384,75,0,1,Flood
Bihar,1339,30.846977388342086,68,0,0,Flood
Uttar Pradesh,1139,29.860156239389582,51,0,0,Heatwave
Rajasthan,660,31.418682462555516,46,0,0,Drought
Gujarat,897,30.40363374780771,50,1,0,Drought
Odisha,1594,29.730466869549435,77,1,0,Cyclone
Andhra Pradesh,995,29.176125990916653,78,1,0,Cyclone
Tamil Nadu,967,29.09287652874791,70,1,0,Cyclone
West Bengal,1789,29.63605246918428,78,1,0,Flood
Himachal Pradesh,1224,17.599161712363404,57,0,1,Landslide
Uttarakhand,1416,20.321389414759985,61,0,1,Landslide
Maharashtra,1308,27.824399657478022,61,0,0,Flood
Telangana,753,29.59304473525902,56,0,0,Heatwave
Karnataka,1167,27.836621144304665,74,1,0,Flood
Jharkhand,1374,27.950998859208084,73,0,0,Flood
Madhya Pradesh,1022,28.709989370883275,62,0,0,Heatwave
Punjab,722,27.448287613044375,52,0,0,Flood
Haryana,596,27.39363484020222,50,0,0,Heatwave
Delhi,564,28.208270043693005,48,0,0,Heatwave
Kerala,3017,28.590572239351694,81,1,0,Flood
Assam,2703,25.117040086281882,76,0,1,Flood
Bihar,1318,29.185972469710336,62,0,0,Flood
Uttar Pradesh,886,28.215839273358196,52,0,0,Heatwave
Rajasthan,594,32.16479028048018,45,0,0,Drought
Gujarat,935,30.77479861336042,59,1,0,Drought
Odisha,1382,29.435624421400988,82,1,0,Cyclone
Andhra Pradesh,1134,29.43160371967655,75,1,0,Cyclone
Tamil Nadu,1092,29.216756669342498,66,1,0,Cyclone
West Bengal,1664,28.74189177248581,81,1,0,Flood
Himachal Pradesh,1153,17.2970877170873,57,0,1,Landslide
Uttarakhand,1595,20.535791697293366,67,0,1,Landslide
Maharashtra,1187,28.850528677114063,63,0,0,Flood
Telangana,937,30.441733965837624,56,0,0,Heatwave
Karnataka,1179,27.200437359198123,68,1,0,Flood
Jharkhand,1233,27.623711337634457,68,0,0,Flood
Madhya Pradesh,1210,28.433987047987408,56,0,0,Heatwave
Punjab,515,27.369660147747833,51,0,0,Flood
Haryana,556,27.393927644525473,51,0,0,Heatwave
Delhi,523,28.56324951441445,52,0,0,Heatwave
Kerala,3022,28.49554008008967,84,1,0,Flood
Assam,2839,25.30373463711176,77,0,1,Flood
Bihar,1199,30.843207413632687,65,0,0,Flood
Uttar Pradesh,946,28.145647685654986,59,0,0,Heatwave
Rajasthan,531,31.734274282487178,41,0,0,Drought
Gujarat,897,30.99248090173977,56,1,0,Drought
Odisha,1541,29.35378246418525,74,1,0,Cyclone
